0.05
0.00062
0.0004
0.00031
0.00024
0.0002
0.00017
0.00015
0.00014
0.00013
0.00012
0.00013
0.00018
0.00026
0.00037
0.00049
0.00061
0.00072
0.00081
0.00089
0.00098
0.00106
0.00111
0.00113
0.00113
0.00114
0.00113
0.00113
0.00113
0.00114
0.00116
0.0012
0.00124
0.0013
0.00137
0.00146
0.00156
0.00167
0.0018
0.00193
0.00209
0.00226
0.00244
0.00264
0.00285
0.00309
0.00334
0.00362
0.00391
0.00424
0.00459
0.00497
0.00538
0.00583
0.0063
0.00682
0.00738
0.00798
0.00864
0.00935
0.01013
0.01096
0.01187
0.01285
0.01392
0.01507
0.01646
0.01783
0.0193
0.02088
0.02258
0.02442
0.0264
0.02853
0.03083
0.03329
0.03594
0.03881
0.04192
0.04528
0.04903
0.05297
0.05722
0.06178
0.06668
0.07193
0.07757
0.08361
0.09007
0.09698
0.10436
0.11223
0.12061
0.12952
0.13899
0.14904
0.15967
0.17091
0.18276
0.19525
